"ID";"Datum";"Frage 1 - Den digital verein(t)-Workshop 'Künstliche Intelligenz (KI): Verstehen, Nutzen erkennen und anwenden' habe ich bereits besucht.";"Frage 2 - Nach dem digital verein(t) Workshop 'Künstliche Intelligenz (KI)' habe ich begonnen, KI-Anwendungen gezielt für meine Vereinsarbeit zu nutzen. - Ja";"Frage 2 - Nach dem digital verein(t) Workshop 'Künstliche Intelligenz (KI)' habe ich begonnen, KI-Anwendungen gezielt für meine Vereinsarbeit zu nutzen. - Nein";"Frage 2 - Nach dem digital verein(t) Workshop 'Künstliche Intelligenz (KI)' habe ich begonnen, KI-Anwendungen gezielt für meine Vereinsarbeit zu nutzen. - Ich habe bereits vor dem Workshop KI-Anwendungen genutzt.";"Frage 3 - Ich nutze KI-Anwendungen aktiv für unsere Vereinsarbeit.";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Kommunikation (z.B. E-Mail-Management, Chatbots)";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Verwaltung (z.B. Mitgliederverwaltung, Buchhaltung)";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Veranstaltungsmanagement";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Fundraising";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Datenanalyse und Berichterstattung";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Sonstiges und zwar:";"Frage 4 - Eingabe für Sonstiges und zwar:";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Datenschutzbedenken";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Hohe Kosten";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Mangelndes Know-how";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Technische Schwierigkeiten bei der Umsetzung";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Skepsis von Mitgliedern und Mitarbeitenden";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Ethische Bedenken";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Kosten-Nutzen-Relation zu schlecht";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Schwierigkeiten, die richtigen KI-Anwendungen zu finden";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Sonstiges und zwar:";"Frage 5 - Eingabe für Sonstiges und zwar:";"Frage 6 - Ich nutze KI für meine Vereinsarbeit ...";"Frage 7 - Der Nutzen von KI-Anwendungen für die Vereinsarbeit ist...";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Effizienzsteigerung";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Zeitersparnis";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Bessere Kommunikation und Erreichbarkeit für Mitglieder";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Mehr Transparenz in der Vereinsarbeit";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Erleichterung der Entscheidungsfindung durch Datenanalyse";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Professionalisierung der Vereinsarbeit";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Sonstiges und zwar:";"Frage 8 - Eingabefeld von Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Sonstiges und zwar:";"Frage 9 - Deine Gesamteinschätzung zu KI-Anwendungen im Verein: Hype oder Mehrwert für das Ehrenamt?";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - ChatGPT (kostenlose Version)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - ChatGPT (kostenpflichtige Version)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Microsoft Copilot";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Perplexity";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Claude";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Hugging Face";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Gemini (Google)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - KI-Bildgeneratoren (z.B.: Midjourney, Canva)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Vereinssoftware mit KI-Funktionen (z.B.: Clubdesk, Campai, Lexoffice)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - KI-gestützte E-Mail-Marketing-Tools";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - KI für Social Media Management (z.B.: Hootsuite, Buffer)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - KI basierte Übersetzungstools (z.B.: DeepL)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Sprachassistenten (z.B.: Alexa)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Eigene KI-Lösungen oder -Integrationen und zwar";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Sonstige und zwar:";"Frage 10 - Eingabe für Eigene KI-Lösungen oder -Integrationen und zwar";"Frage 10 - Eingabe für Sonstige und zwar:";"Frage 11 - Welche KI-Anwendung empfiehlst du dringend anderen Vereinen und wieso?";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Transparenz (Nachvollziehbarkeit der Entscheidungen und Prozesse der KI)";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Sicherheit (Schutz der persönlichen Daten von Mitgliedern)";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Fairness (keine Diskriminierung oder Benachteiligung durch KI)";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Vertrauen (KI sollte zuverlässig und verständlich sein)";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Autonomie (KI sollte unterstützen, aber nicht die Kontrolle übernehmen)";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Soziales Miteinander (Berücksichtigung der Auswirkungen auf die Gemeinschaft)";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Sonstiges und zwar";"Frage 12 - Eingabe für Sonstiges und zwar";"Frage 13 - Wie wirkt sich KI auf den sozialen Zusammenhalt im Verein aus?";"Frage 14 - Wie wirkt sich KI auf die Werte deines Vereins aus?";"Frage 15 - Offene Frage: Wenn du einem Entwickler von KI etwas mit auf den Weg geben könntest, was wäre es? Was denkst du, sollte man bei der Entwicklung von KI-Anwendungen besonders berücksichtigen?";"Frage 16 - Worin soll dich KI unterstützen? - Automatisierung von Verwaltungsarbeit";"Frage 16 - Worin soll dich KI unterstützen? - Datenanalyse und Auswertung (z.B. Trends)";"Frage 16 - Worin soll dich KI unterstützen? - Mitgliedergewinnung durch Marketing";"Frage 16 - Worin soll dich KI unterstützen? - Beantworten von Fragen durch Chatbots";"Frage 16 - Worin soll dich KI unterstützen? - Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"Frage 16 - Worin soll dich KI unterstützen? - Feedback-Analyse (z.B. Mitgliederzufriedenheit)";"Frage 16 - Worin soll dich KI unterstützen? - Schulung von Mitgliedern (z.B. E-Learning)";"Frage 17 - Wie hoch ist der Bedarf an KI in deiner Vereinsarbeit?";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Schulungen & Workshops";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Coaching & Begleitung";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Finanziell Förderung";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Technische Unterstützung";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Ethische und rechtliche Sicherheit (&Beratung)";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Zugang zu KI-Tools";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Offenheit & Interesse";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Sonstiges:";"Frage 18 - Eingabe für Sonstiges:";"Frage 19 - Was wünscht du dir von digital verein(t)?";"ist anonym";"abgeschlossen";"beendet";"Beantwortungsdauer (in s)";"Antwort-Quote";"Sprache";"Startzeit";"Endzeit";"Laufzeit";"Dauer für Seite 1 (in s)";"Dauer für Seite 2 (in s)";"Dauer für Seite 3 (in s)"
"67";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Ja";"";"";"Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"Veranstaltungsmanagement";"";"";"";"";"1";"6";"8";"4";"5";"3";"7";"2";"9";"";"20";"60";"80";"80";"20";"0";"70";"";"";"";"70";"ChatGPT (kostenlose Version)";"";"Microsoft Copilot";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Microsoft Copilot";"5";"1";"4";"3";"6";"2";"7";"";"50";"50";"Die Zensierung von Antworten extremer Ausrichtung.";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"Mitgliedergewinnung durch Marketing ";"";"";"";"";"60";"4";"7";"5";"2";"6";"3";"1";"8";"";" -";"1";"1";"1";"487,69";"94,74%";"de";"10/29/2024";"10/29/2024";" 00:08:08";"185";"208";"94"
"68";"2024-10-29";"Ja, na klar!";"Ja";"";"";"";"";"";"Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"";"";"";"";"";"1";"2";"3";"4";"5";"6";"7";"8";"9";"";"41";"39";"40";"32";"23";"25";"39";"";"";"";"40";"ChatGPT (kostenlose Version)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"3";"4";"5";"6";"7";"";"28";"30";"";"Automatisierung von Verwaltungsarbeit";"";"Mitgliedergewinnung durch Marketing ";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"";"33";"1";"2";"3";"4";"5";"7";"8";"6";"";"";"1";"1";"1";"327,97";"78,95%";"de";"10/29/2024";"10/29/2024";" 00:05:28";"197";"55";"76"
"69";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"1";"5";"4";"8";"7";"3";"6";"2";"9";"";"";"0";"46";"61";"45";"39";"56";"57";"";"";"46";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3";"1";"4";"5";"2";"6";"7";"";"61";"50";"Wahrhaftigkeit, Transparenz";"";"";"";"";"";"";"Schulung von Mitgliedern (z.B. E-Learning)";"29";"2";"1";"3";"7";"5";"6";"4";"8";"";"";"1";"1";"1";"306,55";"68,42%";"de";"10/29/2024";"10/29/2024";" 00:05:07";"163";"72";"71"
"70";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"2";"8";"6";"5";"3";"1";"7";"4";"9";"";"";"29";"29";"28";"0";"0";"47";"17";"";"";"25";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4";"5";"2";"6";"1";"3";"7";"";"0";"0";"Der Mensch als Nutzer MUSS immer im Vordergrund stehen";"Automatisierung von Verwaltungsarbeit";"";"";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"";"0";"3";"5";"7";"4";"1";"6";"2";"8";"";"";"1";"1";"1";"441,82";"68,42%";"de";"10/29/2024";"10/29/2024";" 00:07:22";"197";"130";"115"
"71";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"2";"5";"8";"6";"4";"1";"3";"7";"9";"";"";"0";"30";"50";"30";"0";"70";"40";"";"";"20";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"3";"2";"5";"4";"6";"7";"";"50";"20";"Für bestimmte Zwecke, die auch in der Vereinsarbeit relevant sind, könnte der gezielte Einsatz von KI bzw. maschinellem Lernen durchaus nützlich sein (z.B. Klassifizierung von Einnahmen/Ausgaben in der Buchhaltung, Verwaltung von Dokumenten, etc). Den aktuellen Fokus auf LLMs halte ich dagegen nicht für zielführend bzw. sogar schädlich, wenn dies als Ersatz für persönliche Kommunikation dienen soll. Genauso kann ich mir keine Situation im Vereinsleben vorstellen, in der beispielsweise der Einsatz von KI-generierten Medien angebracht ist.";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"";"";"";"";"";"10";"6";"7";"4";"5";"1";"2";"3";"8";"";"";"1";"1";"1";"1904,7";"68,42%";"de";"10/29/2024";"10/29/2024";" 00:31:45";"162";"1125";"618"
"72";"2024-10-29";"Ja, na klar!";"";"";"Ich habe bereits vor dem Workshop KI-Anwendungen genutzt.";"";"Kommunikation (z.B. E-Mail-Management, Chatbots)";"";"Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"";"";"";"Sonstiges und zwar:";"Artikel, Pressemitteilungen, Projektskizzen";"4";"8";"3";"5";"2";"6";"7";"1";"9";"";"100";"99";"50";"50";"";"25";"75";"75";"";"";"75";"ChatGPT (kostenlose Version)";"";"";"";"";"";"";"KI-Bildgeneratoren (z.B.: Midjourney, Canva)";"";"";"";"KI basierte Übersetzungstools (z.B.: DeepL)";"Sprachassistenten (z.B.: Alexa)";"";"";"";"";"ChatGPT, weil kostenlos, schnell und für den Anfang und zum Erfahrungen sammeln optimal.";"2";"4";"6";"3";"1";"5";"7";"";"50";"50";"So einfach und verständlich machen, dass auch die ältere Generation ihre Scheu verliert.";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"";"Beantworten von Fragen durch Chatbots";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"Feedback-Analyse (z.B. Mitgliederzufriedenheit)";"";"75";"4";"5";"6";"3";"7";"1";"2";"8";"";"";"1";"1";"1";"1074,1";"89,47%";"de";"10/29/2024";"10/29/2024";" 00:17:55";"934";"81";"60"
"73";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"2";"6";"4";"3";"5";"7";"8";"1";"9";"";"";"69";"65";"40";"42";"70";"70";"71";"";"";"40";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"6";"1";"3";"5";"2";"4";"7";"";"50";"59";"";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"";"";"";"";"";"29";"2";"6";"4";"5";"3";"1";"7";"8";"";"";"1";"1";"1";"973,16";"63,16%";"de";"10/29/2024";"10/29/2024";" 00:16:14";"849";"67";"58"
"75";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"6";"5";"4";"3";"7";"8";"2";"1";"9";"";"";"55";"55";"70";"45";"40";"55";"40";"";"";"60";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"4";"5";"1";"3";"6";"7";"";"55";"41";"";"Automatisierung von Verwaltungsarbeit";"";"Mitgliedergewinnung durch Marketing ";"Beantworten von Fragen durch Chatbots";"";"";"";"55";"2";"4";"6";"5";"7";"1";"3";"8";"";"";"1";"1";"1";"280,37";"63,16%";"de";"10/29/2024";"10/29/2024";" 00:04:41";"155";"71";"54"
"76";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"1";"6";"2";"7";"3";"4";"5";"8";"9";"";"";"60";"70";"80";"";"40";"30";"40";"";"";"65";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4";"1";"2";"3";"5";"6";"7";"";"40";"50";"Missbrauch bei Anwendungen mit KI muss weitestgehend ausgeschlossen werden. Missbrauch bei der Anwendung führt im Verein unweigerlich zu Unruhen und erschwert die ohnehin anstrengende Arbeit im Verein nochmals. Vor Einführung in die Vereinsarbeit muss eine intensive Ausbildung in dem Bereich erfolgen.";"Automatisierung von Verwaltungsarbeit";"";"Mitgliedergewinnung durch Marketing ";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"Schulung von Mitgliedern (z.B. E-Learning)";"70";"2";"3";"6";"5";"4";"7";"1";"8";"";"online Präsentationen auf verschiedenen Verbandsplattformen / Internetauftritten (BFV, BLSV)";"1";"1";"1";"1249,03";"73,68%";"de";"10/29/2024";"10/29/2024";" 00:20:50";"234";"801";"214"
"77";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"1";"5";"4";"3";"6";"7";"8";"2";"9";"";"";"30";"60";"29";"30";"30";"61";"70";"";"";"40";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"4";"5";"6";"3";"1";"7";"";"10";"21";"";"";"";"Mitgliedergewinnung durch Marketing ";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"Feedback-Analyse (z.B. Mitgliederzufriedenheit)";"";"61";"1";"3";"5";"4";"6";"2";"7";"8";"";"";"1";"1";"1";"264,36";"63,16%";"de";"10/29/2024";"10/29/2024";" 00:04:25";"147";"68";"50"
"78";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"6";"4";"2";"1";"7";"8";"5";"3";"9";"";"";"30";"40";"40";"";"";"80";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3";"4";"5";"2";"1";"6";"7";"";"30";"30";"Zuviel Informationsnachrichten erhalten und ständiges Einpflegen von Informationen ins System belasten!";"";"Datenanalyse und Auswertung (z.B. Trends)";"Mitgliedergewinnung durch Marketing ";"Beantworten von Fragen durch Chatbots";"";"";"";"";"4";"5";"6";"2";"7";"3";"1";"8";"";"Bearbeitung von E-Mails, Social Media und noch mehr Nachrichten in der Freizeit belasten und bringen noch mehr Bürokratie und weniger effektive Arbeitsleistung";"1";"1";"1";"605,87";"63,16%";"de";"10/29/2024";"10/29/2024";" 00:10:06";"183";"153";"270"
"80";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Ja";"";"Verwaltung (z.B. Mitgliederverwaltung, Buchhaltung)";"";"Veranstaltungsmanagement";"";"";"";"";"2";"1";"3";"4";"5";"6";"7";"8";"9";"";"62";"60";"70";"70";"";"";"";"60";"";"";"70";"ChatGPT (kostenlose Version)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"6";"5";"4";"3";"7";"";"40";"60";"";"Automatisierung von Verwaltungsarbeit";"";"";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"";"55";"1";"3";"2";"4";"5";"6";"7";"8";"";"";"1";"1";"1";"277,25";"78,95%";"de";"10/29/2024";"10/29/2024";" 00:04:38";"153";"55";"69"
"81";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"2";"5";"3";"6";"4";"1";"7";"8";"9";"";"";"4";"";"";"39";"";"";"";"";"";"30";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3";"2";"4";"5";"1";"6";"7";"";"31";"31";"Nicht unaufgefordert geschützte Bereiche angehen";"";"";"Mitgliedergewinnung durch Marketing ";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"Schulung von Mitgliedern (z.B. E-Learning)";"9";"2";"3";"4";"5";"1";"6";"7";"8";"";"";"1";"1";"1";"283,31";"68,42%";"de";"10/29/2024";"10/29/2024";" 00:04:44";"108";"110";"65"
"82";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"3";"4";"7";"8";"1";"5";"2";"6";"9";"Ich sehe generell keine Schwirigkeiten in KI-Anwedungen insoweit man sich entsprechend einarbeitet und sich technisch auskennt";"";"1";"90";"93";"71";"7";"4";"64";"";"";"12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"3";"6";"2";"4";"5";"7";"";"50";"50";"Bitte weniger die Interessen der Investoren (Tech-Firmen, Werbefirmen die mit Nutzerdaten im großen Stil Umsatz generieren) im Blick haben und mehr die Interessen der Nutzer";"Automatisierung von Verwaltungsarbeit";"";"";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"Feedback-Analyse (z.B. Mitgliederzufriedenheit)";"";"14";"1";"4";"5";"6";"7";"2";"3";"8";"";"Ich halte die Initiative für sehr sinnvoll und durchaus gut umgesetzt. Ich selbst bin digital sehr gut aufgestellt aber ich weiß dass viele Vereinsvorstände hier dringenden Bedarf an Informationen brauchen";"1";"1";"1";"816,14";"73,68%";"de";"10/29/2024";"10/29/2024";" 00:13:37";"193";"465";"159"
"83";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"2";"3";"1";"6";"5";"7";"8";"4";"9";"";"";"72";"";"75";"75";"65";"70";"70";"";"";"90";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"3";"4";"5";"6";"7";"";"50";"50";"";"Automatisierung von Verwaltungsarbeit";"";"";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"";"";"3";"4";"1";"5";"6";"2";"7";"8";"";"";"1";"1";"1";"366,06";"57,89%";"de";"10/29/2024";"10/29/2024";" 00:06:07";"210";"82";"74"
"84";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Ja";"";"";"Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"";"";"";"";"";"1";"6";"3";"4";"5";"2";"7";"8";"9";"";"12";"70";"91";"90";"90";"";"";"90";"";"";"70";"ChatGPT (kostenlose Version)";"";"";"";"";"";"";"KI-Bildgeneratoren (z.B.: Midjourney, Canva)";"";"";"";"";"";"";"Sonstige und zwar:";"";"Adobe Creative Suite";"Chat GTP für gute Kommunikation";"1";"3";"2";"4";"5";"6";"7";"";"50";"60";"";"Automatisierung von Verwaltungsarbeit";"";"Mitgliedergewinnung durch Marketing ";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"Schulung von Mitgliedern (z.B. E-Learning)";"9";"2";"3";"1";"4";"5";"6";"7";"8";"";"";"1";"1";"1";"386,75";"84,21%";"de";"10/29/2024";"10/29/2024";" 00:06:27";"260";"70";"57"
"85";"2024-10-29";"Ja, na klar!";"";"";"Ich habe bereits vor dem Workshop KI-Anwendungen genutzt.";"";"Kommunikation (z.B. E-Mail-Management, Chatbots)";"";"Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"";"";"Datenanalyse und Berichterstattung";"";"";"1";"5";"2";"4";"3";"6";"7";"8";"9";"";"70";"85";"90";"90";"0";"";"80";"65";"";"";"80";"ChatGPT (kostenlose Version)";"";"Microsoft Copilot";"";"";"";"";"KI-Bildgeneratoren (z.B.: Midjourney, Canva)";"";"";"";"";"";"";"";"";"";"";"4";"1";"3";"2";"5";"6";"7";"";"50";"70";"";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"Mitgliedergewinnung durch Marketing ";"";"";"";"";"60";"2";"5";"1";"7";"4";"6";"3";"8";"";"";"1";"1";"1";"1139,85";"78,95%";"de";"10/29/2024";"10/29/2024";" 00:19:00";"902";"124";"113"
"86";"2024-10-29";"Ja, na klar!";"";"";"Ich habe bereits vor dem Workshop KI-Anwendungen genutzt.";"";"";"";"";"";"";"Datenanalyse und Berichterstattung";"Sonstiges und zwar:";"App-Entwicklung Power App und power Automate";"1";"2";"6";"4";"3";"7";"8";"5";"9";"";"40";"32";"20";"29";"";"";"";"15";"";"";"40";"ChatGPT (kostenlose Version)";"";"Microsoft Copilot";"Perplexity";"";"";"";"";"";"";"";"";"Sprachassistenten (z.B.: Alexa)";"";"";"";"";"Perplexity";"5";"3";"4";"6";"1";"2";"7";"";"50";"50";"";"Automatisierung von Verwaltungsarbeit";"";"";"Beantworten von Fragen durch Chatbots";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"Feedback-Analyse (z.B. Mitgliederzufriedenheit)";"Schulung von Mitgliedern (z.B. E-Learning)";"15";"7";"5";"6";"3";"4";"2";"1";"8";"";"";"1";"1";"1";"345,21";"84,21%";"de";"10/29/2024";"10/29/2024";" 00:05:46";"248";"44";"53"
"87";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"1";"6";"8";"7";"3";"2";"5";"4";"9";"";"";"68";"72";"60";"85";"57";"89";"78";"";"";"67";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"3";"5";"6";"1";"4";"7";"";"40";"51";"Praxisorientierung, Unterstützung der Vereinsarbeit, das wohl der Mitglieder im Blick haben,";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"";"60";"2";"4";"3";"5";"1";"6";"7";"8";"";"Übersicht, was KI alles kann";"1";"1";"1";"605,16";"73,68%";"de";"10/29/2024";"10/29/2024";" 00:10:06";"227";"203";"175"
